image_id,labels,transcriptions
1181,1,This Kelavi is The Only Reason Why Now a Most or The Boys are Single எனக்கு னு பிறந்தவல இந்த கிழவி தான் கல்லிப்பால் ஊத்தி கொன்னுடுச்சோ ன்னும் வர கானோமே Days
1241,1,இட்லி அரைக்க சொன்னேனே அரைச்சாச்சா . 00 ஆமாங்க மொட்டை காய வச்சிருக்கேன் காஞ்சதும் மிக்ஸியில் போட்டு அரைச்சு வைக்கிறேன் பொடி மாடியில் இட்லி நல்லா
558,0,"DMIIS KEஞானவேல்ராசா ~J ^5000 1-""|177014 சீது Idhu enna game uh dharshan CuUu ்ா Naliki nadaka podhu paaru real game uh LEVEL WEME$ = = = LEVFL"
20,0,vera level memes Following Spiderverse la 3 spiderman vandha mathiri Batverse nu 3 Batman vandha eppadi irukum chinna karpanai vishal_ sammy 08 9  7
1666,0,அனைத்து மகளிரும் No0 சாதாரண கட்டண பேருந்துகளில் மே 8 முதல் கட்டணமில்லாமல் பயணிக்கலாம் முதல்வர் மு ஸ்டாலின் Someone UCII என்னையா அநியாயம் பண்றிங்க ஆண்களும் பெண்களும் சமம்னு சொல்லிட்டு இப்போ பெண்களுக்கு மட்டும் இலவசமா நகரப்
41,0,Edhum vazhkaila easy illa ellathikum kasta padanum vishal_ sammy_
871,0,EDHO RONIN NENES mட எம் தர்மர் தம்பி என்ன பண்ணிட்டு இருக்கீங்க தம்பி
795,0,NSAIIIUIDAIn CIARUESH LI பETIX o'skids and early 2k kids Modhala unga range yennanu therinjikonga IUHHI FIJIU NT Yenga manasula lam neenga inumae top Ila dhan irukinga theriyuma.?
286,0,பர்ஸு தொலைஞ்சிருச்சி ஊருக்கு போணும்னு சொல்லி என்கிட்ட காசு வாங்கிட்டு எனக்கு முன்னாடி ஒயின்ஷாப்ல நிக்கிற!! Ic
776,0,ellam gym kuethukaga enna. workout panna varuvanga.!! povanga me IIIRHR PIJT UOVIWIa aana ivanga(frnds) Reels pandrathukunae varanunga.!
1609,0,"0000 MAYIRA POCHU MEMES கணவன் ஓரமா நில்லு மூதேவி மனைவி என்னா சொன்ன! Mtmt மூ ( Move ) என்றால் நகருதல், தேவி என்றால் பெண்ணை குறிக்கும் சொல், அதனால் தங்களை அன்போடு மூதேவி என்று செல்லமாக அழைத்தேன்"
321,0,"Vasco Da Gamaa Follow 3 hours ago When watching ஆதிப்புருஷ் ""சத்யம்ல பாப்கார்ன் சாப்ட்ருக்கியா நல்லாருக்கும் இவர்தான் பிரபாஸ் பாகுபலி பாத்துருக்கியா"" ஏன்டா யார்ட்ட பேசிட்டு யார்ட்டயா  அனுமார்ட்ட டா ருக்க?"
126,0,"Muthu Kutti m ""உங்க வாழ்க்கையை அழகாக அமைக்க பல கஷ்டங்களை பார்த்தவரு டா உங்க அப்பா #muthumc GCDNIN அம்மா DDMINES"
1485,0,மாத்திரை;மருந்து edhuva iruthalum idhula kalanthu kudutha dhan Kudipom
367,0,Muthu Kutti Just now *me on every monday* Inaiku en manager leave nalla irukkum #muthumc /[05 potta
566,0,When you tried to make her possessive ended up she blocked you 4 me LEV51 NE4 = = LGVEL
930,0,gosparithabangal மழை வரும் ஜாலியா உக்காந்து பார்த்தவன் லல LI இந்த 90ஸ் கிட்ஸ் VIII MEMES மழை வர் போதுன்னு தெரிந்த உடனே கேபில் வயர் லாம் விட்டு கைல் மெழுகுவர்த்தி தீப்பெட்டி ரெடியா எடுத்து வச்சி கரண்ட் எப்ப நிக்கும்ன்னு பார்த்தவன் டா போது டிவி டிவி புடிங்கி
1447,0,IIIHILII:I- மூலம் உருவாக்கப்பட்டபபஎன்ற ரோபோவை மணந்துள்ளார் அமெரிக்காவை சேர்ந்தரோஷன்னாஎன்றபெண்மணி w w w . H U M ஈ N $ 0 F T ஈMIL N ஈ D U . / N ரோபோக்கள்ஈகோபார்ப்பதில்லை ட்ராமாஎதுவும்பண்ணுவதில்லை என்பதால் வாழ்க்கைவசதியாகவம் அமைதியாகவும் ுப்பதாகசொல்கிறார் ரெப்ளிகாஎன்ற மென்பொருள் கொண்டுஇந்தரோபோ IGHATBOIIஉருவாக்கபட்டுள்ளது
263,0,Rahman Mc Just now Innaikaachom sikiram thungunum my anxiety & depression Enna palakkam naa idhu
628,0,Muthu Kutti 3m *My frnd sending some unwanted reels* Me itha en da enaku ipo anupura samanthamae illama My frnd antha vid end la itha unga share button la yaru Tst ah irukangalao avangaluku anupunga nu sonangha nee tha macha share la Ist la iruntha atha #muthumc Mex
829,0,AT FRIENDS WEDDING GIRLS மாலடும்டும் மஞ்சரடும்டும் WADHAN NHK BOVS திருமணத்திற்கு முன்புஎன் நண்பன் பல பெண்களை காதலித்து இருக்கலாம் தை மணப்பெண் பெரிதாக எடுத்துக் கொள்ளக் கூடாது
1542,0,நியாயமும் தைரியமும் ஒரு பொம்பள புள்ளை கிட்ட இருந்துச்சுனா இருந்துச்சுனா!!! #Hamam_ Soap போட்டு குளிப்பான்னு சொல்ல வந்தேன்
912,0,ஜாக்கி ஜானின் சாகசங்கள் *அப்பப்பா 12 மந்திரக்கல்ல கொண்டு SECTION 30 0 வச்சதும் போதும்வால்ட்டர் மந்திரவாதிசிண்டு மாறி மாறி உயிர வாங்குறாங்கைய்யா. வந்து
585,0,Neenga notice period la irukingala Mar 70
373,0,"In Theera Kaadhal trailer ஈ II orujourneyevalo nallairundhalumkadasila mudinji dhaaaganumla"" Hard hitting dialoguel"
783,0,Vetri Mra Just now Me to Me : Life la enna nadanthalu seri
375,0,Sanjay Krishna Just now dei
71,0,Muthu Kutti m When all your colleagues are going for a break You are working on a critical task Neenga ponga naa vare #muthumc 0! VIDEO +0 ஓ VIDEO
340,0,Muthu Kutti 1d Inimae nammala yarukum msg panna venda avangala pannatum *Several days later* Enna oru msgum kaano #muthumc poi
1048,1,கிட்டமயங்கத பொண்ணுகளே ல்ல மச்சி எப்படி மச்சி மயக்குற ?? சவுக்கு கட்டைய எடுத்து நடு மண்டையில நச்சின்னு நாலு போடு போட்டேன் மயங்கிட்டா மச்சி ??? நம்ப
112,0,Me taking service road in order to avoid signal but service road get jammed and signal cleared vishal_sammy_ mt /6. &bபgr LEVEL MEMF5  = = LEVEL Play
749,0,Sridhar Kuruvilla IIIHIR PISTII Just now *When youre travelling in Bus without enought cash for the Ticket sir...na =1OO Gpay pandra.. yarachu cash ah Tharinglaaaa !?! @sridharKuruvilla
1068,1,SII7 =liermom எண்ணைய ஊத்தியாச்சி ஊத்து ஊத்தியாச்சி இப்போ கடுகு போட்டாச்சி போடனும் பே ஈச்சி அடுத்து வங்காயம் வணக்கியாச்சி போட்டு நல்லா வணக்கு வண் க்கியாச்சி 6 6u~oி வேகவே மொதல்ல அடுப்ப பத்த ல்ல வைக்க சொல்லி கொடுங்க
1772,0,அப்பா
559,0,PathuThalaopened to positive reviews ச5் continuous Blockbuster for Str
1306,1,Dont Underestimate Anyone Athai dei thanni kudu Unaku panna theriyuma mothala da konjam vali thaanga mudila pothum vitru da
1165,1,என்னங்க அம்மா வீட்டுக்கு போயிட்டேன்னு ரொம்ப feel பண்றீங்களா ல்லையே :ஏது . ~அய்யய்யோ ஆமா சொல்லணுமா ஆமா ஆமா LBiU UN
470,0,"பதிய தற்போது தலைமுறை பனம பககுடச் FILE PHOTO ஈ 9ஈ""! 3 லைன் ரம்மி தடை சட்டம் சரத்குமார் வரவேற்பு ஆன்லைன் ரம்மி தடைச் சட்டம் உடனடியாக அமலுக்கு வந்திருப்பதை வரவேற்கிறேன் தமிழ்நாட்டில் தடை என்றாலும்"
1093,1,GOd ஸூல்லg podaa boomeru keerthivasan 5 hiakka good Gooo mormino morning
10,0,Inaiku pink colour dress pota ennayum committed nu nenachipaanga la ஈ mt  LEVE1 WEME3  = LFVEL
1393,1,Me : ThambiTEA venuma COFFEE venuma UNSIIN +0uIULS @ Myteactionbelike Thambi : Akka Paal venum
413,0,Me wishing everyone Workers forget i am also a working person vishal _ sammy _   = UG கro and Day எ
436,0,"When everything happens against me LFVEL wondered What did do Wrong?"" LEVGU N64 = = mு"
993,0,நாங்களாம் அந்த காலத்துல மூனாவது மாடில இருந்து அசால்டா விழுவோம் நீங்க என்னடானா கட்டில்ல இருந்து விழுந்ததுக்கே மூஞ்சிய பேத்துகிறிங்க. கீழ கீழ
899,0,அந்த வேதனை இருக்கே அந்த வேதனை.
840,0,Madan Gowri @madan3 1d Take care of people with you
385,0,Me and my frnd planning to go out Our minds Ivanga indha place Ku neraya vaati plan potu cancel pantanga aana ithan first time plan podranga mt _vishal_ sammy_ 000969# ityw
668,0,Nee ennapa vadachennai 2 keta Saatai 2 kuduthruka vishal_ sammy You know who
1234,1,90 PARITHABAIGII வ ஊர் சுத்தி லல ப்ப இவதான் ஊர் சுத்தி தான்
1146,0,~மச்சான் என் ஆளு என்ன விட்டுட்டு போய்ட்டாடா ~விடு மச்சான் . சரி எதுக்கு விட்டுட்டு போய்ட்டா???? ~தெரியல மச்சான் reason சொல்லவே இல்ல ஆனா போகும்போது five star ad பாக்கசொன்னா ஒனக்கு தெரியுமா மச்சான் ஏன் பாக்கசொன்னானு 5
562,0,~PS-2 trailer எம் dharshan. _ ஏ0UEInari Ennada oruthanum mathika matreenga? IG LEVEL MEME$ = = = LFVFL
833,0,In Computer Lab *Me MASAAL VADA MJAS *Friend Dei dei Off pannirathadainnumsavekudapanala
51,0,Kabakura Tarou Yesterday at 9:42 PM Innumada Middle finger la Nail iladhada round panni 18+ meme ah potunu erukinga Mmala Oru nimisham irra sirichikiren
1031,1,அம்மா தோசை ஊத்துறேன் . சாப்டு தூங்கு டா . போமா Daily தோசை தோசைனு நா வெளிய Hotel ல சாப்டேன் அம்மா என்ன சாப்ட தோசை தான் V ] BrO
712,0,Me seeing girls wearing black dress and talking about the same .99 Namma propose paniruvomam Adhukku precautions tharangalam LEVFL WEMES = = VER^ L[VEL
1173,1,வீட்டுக்கு ஆம்பள பய அழக்கூடாதுன்னு சொல்லி வளர்க்குறாங்ளே அதே ஆம்பளய அழவைக்காதடின்னு பொம்பளப்புள்ளய சொல்லி வளர்க்குறாங்களா?? ^010 வீடு
